Cod.;Espacio Academico;Dia;Hora;Sede;Edificio;Salon;Docente;Grupo;Proyecto curricular;Facultad
7;CALCULO INTEGRAL;LUNES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 806;GONZALEZ NI?O ESPERANZA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;MIERCOLES;06:00 - 07:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 901;GONZALEZ NI?O ESPERANZA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;MIERCOLES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 901;GONZALEZ NI?O ESPERANZA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;VIERNES;06:00 - 07:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;GONZALEZ NI?O ESPERANZA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;VIERNES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;GONZALEZ NI?O ESPERANZA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;LUNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;LUNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;MIERCOLES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;MIERCOLES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;VIERNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
7;CALCULO INTEGRAL;VIERNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 205;PE?A MARIN CARLOS ALBERTO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;LUNES;12:00 - 13:00;CALLE 40;SABIO CALDAS;AULA 206;SILVA ROBAYO LUZ ANGELA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;LUNES;13:00 - 14:00;CALLE 40;SABIO CALDAS;AULA 206;SILVA ROBAYO LUZ ANGELA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;JUEVES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 907;SILVA ROBAYO LUZ ANGELA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;JUEVES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 907;SILVA ROBAYO LUZ ANGELA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MIERCOLES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;MOJICA JUAN CARLOS;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MIERCOLES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;MOJICA JUAN CARLOS;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;VIERNES;10:00 - 11:00;CALLE 34;CALLE 34;AULA 203;MOJICA JUAN CARLOS;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;VIERNES;11:00 - 12:00;CALLE 34;CALLE 34;AULA 203;MOJICA JUAN CARLOS;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MARTES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;SALA DE SISTEMAS 810;MOJICA JUAN CARLOS;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MARTES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;SALA DE SISTEMAS 810;MOJICA JUAN CARLOS;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;JUEVES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 906;MOJICA JUAN CARLOS;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;JUEVES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 906;MOJICA JUAN CARLOS;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MARTES;16:00 - 17:00;CALLE 40;SABIO CALDAS;AULA 203;BEJARANO MARTIN JORGE DANIEL;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MARTES;17:00 - 18:00;CALLE 40;SABIO CALDAS;AULA 203;BEJARANO MARTIN JORGE DANIEL;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MIERCOLES;14:00 - 15:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;SALA DE SISTEMAS 810;BEJARANO MARTIN JORGE DANIEL;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
8;HISTORIA Y CULTURA COLOMBIANA;MIERCOLES;15:00 - 16:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;SALA DE SISTEMAS 810;BEJARANO MARTIN JORGE DANIEL;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 906;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 906;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;08:00 - 09:00;CALLE 34;CALLE 34;AULA 501;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;09:00 - 10:00;CALLE 34;CALLE 34;AULA 501;RICO ACEVEDO CARLOS ALIRIO;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;10:00 - 11:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 904;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;11:00 - 12:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 904;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;SABADO;08:00 - 09:00;CALLE 40;SABIO CALDAS;AULA 206;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;SABADO;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 206;ALGARIN  MEZA NELSON JORGE;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;12:00 - 13:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MARTES;13:00 - 14:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;12:00 - 13:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 904;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;13:00 - 14:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 904;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;10:00 - 11:00;CALLE 40;SABIO CALDAS;AULA 206;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;11:00 - 12:00;CALLE 40;SABIO CALDAS;AULA 206;ALGARIN  MEZA NELSON JORGE;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;LUNES;06:00 - 07:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;LUNES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MIERCOLES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 204;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MIERCOLES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 204;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;06:00 - 07:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 907;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;JUEVES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 907;ARDILA  ARDILA LUZ LILIANA;025-66;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;LUNES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;LUNES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 808;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MIERCOLES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 901;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;MIERCOLES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 901;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
9;ALGEBRA LINEAL;VIERNES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA 809;GONZALEZ NI?O ESPERANZA;025-67;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;LUNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;LUNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MIERCOLES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MIERCOLES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;VIERNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;VIERNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CORONADO SANCHEZ PAULO CESAR;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MARTES;18:00 - 19:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MARTES;19:00 - 20:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MIERCOLES;18:00 - 19:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MIERCOLES;19:00 - 20:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;JUEVES;18:00 - 19:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;JUEVES;19:00 - 20:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 704;HERRERA GARCIA LUIS ORLANDO;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MARTES;06:00 - 07:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;MARTES;07:00 - 08:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 703;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;JUEVES;06:00 - 07:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;JUEVES;07:00 - 08:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;VIERNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
10;PROGRAMACION ORIENTADA A OBJETOS;VIERNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;SALA DE INFORMATICA 306;CIFUENTES CONTRERAS GERMAN;025-64;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
12;CATEDRA DEMOCRACIA Y CIUDADANIA;JUEVES;10:00 - 11:00;CALLE 40;SABIO CALDAS;AUDITORIO;RUANO MIRANDA ALBERTO FRANCISCO;025-70;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
12;CATEDRA DEMOCRACIA Y CIUDADANIA;JUEVES;11:00 - 12:00;CALLE 40;SABIO CALDAS;AUDITORIO;RUANO MIRANDA ALBERTO FRANCISCO;025-70;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
12;CATEDRA DEMOCRACIA Y CIUDADANIA;LUNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;AUDITORIO;RUANO MIRANDA ALBERTO FRANCISCO;025-71;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
12;CATEDRA DEMOCRACIA Y CIUDADANIA;LUNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;AUDITORIO;RUANO MIRANDA ALBERTO FRANCISCO;025-71;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 302;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;JUEVES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE SISTEMAS 908;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;VIERNES;06:00 - 07:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;VIERNES;07:00 - 08:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 302;OLIVEROS TAUTIVA SANDRA JIMENA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;MIERCOLES;08:00 - 09:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;OLIVEROS TAUTIVA SANDRA JIMENA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;MIERCOLES;09:00 - 10:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;OLIVEROS TAUTIVA SANDRA JIMENA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;JUEVES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE SISTEMAS 908;OLIVEROS TAUTIVA SANDRA JIMENA;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;06:00 - 07:00;CALLE 34;CALLE 34;AULA 302;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;07:00 - 08:00;CALLE 34;CALLE 34;AULA 302;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;LUNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 02;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;JUEVES;08:00 - 09:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 905;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
13;FISICA II: ELECTROMAGNETISMO;JUEVES;09:00 - 10:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 905;CASTRILLON CAMACHO ARJUNA;025-63;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;LUNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 302;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;LUNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 302;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;MIERCOLES;14:00 - 15:00;CALLE 34;CALLE 34;AULA 202;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;MIERCOLES;15:00 - 16:00;CALLE 34;CALLE 34;AULA 202;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;VIERNES;14:00 - 15:00;CALLE 40;SABIO CALDAS;AULA 301;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
16;CALCULO MULTIVARIADO;VIERNES;15:00 - 16:00;CALLE 40;SABIO CALDAS;AULA 301;VARGAS HEREDIA TITO ERNESTO;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;VIERNES;06:00 - 07:00;CALLE 40;SABIO CALDAS;AULA 205;PARRA LONDO?O JORGE IVAN;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;VIERNES;07:00 - 08:00;CALLE 40;SABIO CALDAS;AULA 205;PARRA LONDO?O JORGE IVAN;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;SABADO;08:00 - 09:00;CALLE 34;CALLE 34;AULA 201;PARRA LONDO?O JORGE IVAN;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;SABADO;09:00 - 10:00;CALLE 34;CALLE 34;AULA 201;PARRA LONDO?O JORGE IVAN;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;VIERNES;08:00 - 09:00;CALLE 40;SABIO CALDAS;AULA 206;PARRA LONDO?O JORGE IVAN;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;VIERNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 206;PARRA LONDO?O JORGE IVAN;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;SABADO;10:00 - 11:00;CALLE 34;CALLE 34;AULA 201;PARRA LONDO?O JORGE IVAN;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
18;ETICA Y BIOETICA;SABADO;11:00 - 12:00;CALLE 34;CALLE 34;AULA 201;PARRA LONDO?O JORGE IVAN;025-62;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
20;FISICA III: ONDAS Y FISICA MODERNA;MARTES;06:00 - 07:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 03;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
20;FISICA III: ONDAS Y FISICA MODERNA;MARTES;07:00 - 08:00;CALLE 40;SABIO CALDAS;LABORATORIO DE FISICA 03;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
20;FISICA III: ONDAS Y FISICA MODERNA;JUEVES;07:00 - 08:00;EDIFICIO CRISANTO LUQUE;EDIFICIO CRISANTO LUQUE;AULA DE CLASE 906;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
20;FISICA III: ONDAS Y FISICA MODERNA;VIERNES;09:00 - 10:00;CALLE 40;SABIO CALDAS;AULA 301;OLIVEROS TAUTIVA SANDRA JIMENA;025-61;INGENIERIA CATASTRAL Y GEODESIA;Ingenieria
